activity,ghsl_population_2025,geometry
0.000692089959797107,-15797.641177238896,"{""type"": ""Polygon"", ""coordinates"": [[[-85.78124999582845, 11.005904498253411], [-85.73730469053729, 11.005904456618628], [-85.73730469053729, 11.049038306981142], [-85.78124999582845, 11.049038368316968], [-85.78124999582845, 11.005904498253411]]]}"
0.191716381321829,462.3980250544846,"{""type"": ""Polygon"", ""coordinates"": [[[-85.78124999582845, 10.487811872947871], [-85.73730469053729, 10.487811907731599], [-85.73730469053729, 10.531020019897577], [-85.78124999582845, 10.531020033150895], [-85.78124999582845, 10.487811872947871]]]}"
0.269742990868129,2548.458931904286,"{""type"": ""Polygon"", ""coordinates"": [[[-85.78124999582845, 10.444597759379393], [-85.73730469053729, 10.444597759022537], [-85.73730469053729, 10.487811907731599], [-85.78124999582845, 10.487811872947871], [-85.78124999582845, 10.444597759379393]]]}"
0.297327554387754,965.8732158937491,"{""type"": ""Polygon"", ""coordinates"": [[[-85.78124999582845, 10.401377544980543], [-85.73730469053729, 10.401377511955912], [-85.73730469053729, 10.444597759022537], [-85.78124999582845, 10.444597759379393], [-85.78124999582845, 10.401377544980543]]]}"
0.267477296671404,1703.347911130637,"{""type"": ""Polygon"", ""coordinates"": [[[-85.78124999582845, 10.358151424833425], [-85.73730469053729, 10.358151361611437], [-85.73730469053729, 10.401377511955912], [-85.78124999582845, 10.401377544980543], [-85.78124999582845, 10.358151424833425]]]}"
0.371555628247538,642.4372603050433,"{""type"": ""Polygon"", ""coordinates"": [[[-85.78124999582845, 10.314919252255164], [-85.73730469053729, 10.314919246752368], [-85.73730469053729, 10.358151361611437], [-85.78124999582845, 10.358151424833425], [-85.78124999582845, 10.314919252255164]]]}"
0.353113291178532,320.55762672936544,"{""type"": ""Polygon"", ""coordinates"": [[[-85.78124999582845, 10.271681222783918], [-85.73730469053729, 10.271681192008009], [-85.73730469053729, 10.314919246752368], [-85.78124999582845, 10.314919252255164], [-85.78124999582845, 10.271681222783918]]]}"
0.179877365047836,554.6038976404816,"{""type"": ""Polygon"", ""coordinates"": [[[-85.78124999582845, 10.185187436780872], [-85.73730469053729, 10.185187448245195], [-85.73730469053729, 10.228437307668493], [-85.78124999582845, 10.228437275876871], [-85.78124999582845, 10.185187436780872]]]}"
0.244659955889529,422.1138421278447,"{""type"": ""Polygon"", ""coordinates"": [[[-85.78124999582845, 10.141931645785338], [-85.73730469053729, 10.141931724694366], [-85.73730469053729, 10.185187448245195], [-85.78124999582845, 10.185187436780872], [-85.78124999582845, 10.141931645785338]]]}"
0.358134308300037,432.0189601490274,"{""type"": ""Polygon"", ""coordinates"": [[[-85.78124999582845, 10.098670099345497], [-85.73730469053729, 10.098670162894472], [-85.73730469053729, 10.141931724694366], [-85.78124999582845, 10.141931645785338], [-85.78124999582845, 10.098670099345497]]]}"
0.501451415520638,819.9619070608169,"{""type"": ""Polygon"", ""coordinates"": [[[-85.78124999582845, 10.055402738336484], [-85.73730469053729, 10.0554027038562], [-85.73730469053729, 10.098670162894472], [-85.78124999582845, 10.098670099345497], [-85.78124999582845, 10.055402738336484]]]}"
0.271844011096981,838.1463932180777,"{""type"": ""Polygon"", ""coordinates"": [[[-85.73730469053729, 11.005904456618628], [-85.69335941151967, 11.005904490622756], [-85.69335941151967, 11.04903838654584], [-85.73730469053729, 11.049038306981142], [-85.73730469053729, 11.005904456618628]]]}"
0.0290742467482098,0.2965000569820404,"{""type"": ""Polygon"", ""coordinates"": [[[-85.73730469053729, 10.962764223017139], [-85.69335941151967, 10.96276429989473], [-85.69335941151967, 11.005904490622756], [-85.73730469053729, 11.005904456618628], [-85.73730469053729, 10.962764223017139]]]}"
0.193887946364361,725.4608840439469,"{""type"": ""Polygon"", ""coordinates"": [[[-85.73730469053729, 10.919617798333876], [-85.69335941151967, 10.919617748430046], [-85.69335941151967, 10.96276429989473], [-85.73730469053729, 10.962764223017139], [-85.73730469053729, 10.919617798333876]]]}"
0.000314068986082817,-48565.14925635606,"{""type"": ""Polygon"", ""coordinates"": [[[-85.73730469053729, 10.574222072128366], [-85.69335941151967, 10.57422204059667], [-85.69335941151967, 10.617418031216427], [-85.73730469053729, 10.617418041339274], [-85.73730469053729, 10.574222072128366]]]}"
0.258878951953453,473.25650840066373,"{""type"": ""Polygon"", ""coordinates"": [[[-85.73730469053729, 10.487811907731599], [-85.69335941151967, 10.487811840760102], [-85.69335941151967, 10.531019969414464], [-85.73730469053729, 10.531020019897577], [-85.73730469053729, 10.487811907731599]]]}"
0.0854262020476122,640.1065694224089,"{""type"": ""Polygon"", ""coordinates"": [[[-85.73730469053729, 10.401377511955912], [-85.69335941151967, 10.401377590444472], [-85.69335941151967, 10.444597763582825], [-85.73730469053729, 10.444597759022537], [-85.73730469053729, 10.401377511955912]]]}"
0.281244769352743,431.86012797243893,"{""type"": ""Polygon"", ""coordinates"": [[[-85.73730469053729, 10.358151361611437], [-85.69335941151967, 10.35815143095204], [-85.69335941151967, 10.401377590444472], [-85.73730469053729, 10.401377511955912], [-85.73730469053729, 10.358151361611437]]]}"
0.234684158256405,1407.2804025113583,"{""type"": ""Polygon"", ""coordinates"": [[[-85.73730469053729, 10.314919246752368], [-85.69335941151967, 10.314919309429909], [-85.69335941151967, 10.35815143095204], [-85.73730469053729, 10.358151361611437], [-85.73730469053729, 10.314919246752368]]]}"
0.233354618849942,1209.7450708206743,"{""type"": ""Polygon"", ""coordinates"": [[[-85.73730469053729, 10.271681192008009], [-85.69335941151967, 10.271681250512891], [-85.69335941151967, 10.314919309429909], [-85.73730469053729, 10.314919246752368], [-85.73730469053729, 10.271681192008009]]]}"
0.27143817760662,113.28105314541608,"{""type"": ""Polygon"", ""coordinates"": [[[-85.73730469053729, 10.185187448245195], [-85.69335941151967, 10.185187420589957], [-85.69335941151967, 10.228437279146952], [-85.73730469053729, 10.228437307668493], [-85.73730469053729, 10.185187448245195]]]}"
0.00753708433638415,40.59055992309004,"{""type"": ""Polygon"", ""coordinates"": [[[-85.73730469053729, 10.098670162894472], [-85.69335941151967, 10.09867014449827], [-85.69335941151967, 10.141931700412428], [-85.73730469053729, 10.141931724694366], [-85.73730469053729, 10.098670162894472]]]}"
0.165374502945082,40.8979854201898,"{""type"": ""Polygon"", ""coordinates"": [[[-85.73730469053729, 10.0554027038562], [-85.69335941151967, 10.055402779045517], [-85.69335941151967, 10.09867014449827], [-85.73730469053729, 10.098670162894472], [-85.73730469053729, 10.0554027038562]]]}"
0.430710530594716,581.8493870766833,"{""type"": ""Polygon"", ""coordinates"": [[[-85.73730469053729, 10.012129544493233], [-85.69335941151967, 10.012129545431542], [-85.69335941151967, 10.055402779045517], [-85.73730469053729, 10.0554027038562], [-85.73730469053729, 10.012129544493233]]]}"
0.0465245182299471,-52968.137963802554,"{""type"": ""Polygon"", ""coordinates"": [[[-85.73730469053729, 9.968850626404556], [-85.69335941151967, 9.968850640798388], [-85.69335941151967, 10.012129545431542], [-85.73730469053729, 10.012129544493233], [-85.73730469053729, 9.968850626404556]]]}"
0.18975297383698,332.33045935537666,"{""type"": ""Polygon"", ""coordinates"": [[[-85.69335941151967, 11.005904490622756], [-85.64941407974733, 11.005904425388971], [-85.64941407974733, 11.049038345936244], [-85.69335941151967, 11.04903838654584], [-85.69335941151967, 11.005904490622756]]]}"
0.000292299699585854,31.768208297900856,"{""type"": ""Polygon"", ""coordinates"": [[[-85.69335941151967, 10.96276429989473], [-85.64941407974733, 10.96276429846838], [-85.64941407974733, 11.005904425388971], [-85.69335941151967, 11.005904490622756], [-85.69335941151967, 10.96276429989473]]]}"
0.653001000263951,1191.6147094424814,"{""type"": ""Polygon"", ""coordinates"": [[[-85.69335941151967, 10.919617748430046], [-85.64941407974733, 10.919617727164095], [-85.64941407974733, 10.96276429846838], [-85.69335941151967, 10.96276429989473], [-85.69335941151967, 10.919617748430046]]]}"
0.0496732524106725,0.0,"{""type"": ""Polygon"", ""coordinates"": [[[-85.69335941151967, 10.790140736981039], [-85.64941407974733, 10.790140756591375], [-85.64941407974733, 10.833306021357544], [-85.69335941151967, 10.833305989139308], [-85.69335941151967, 10.790140736981039]]]}"
0.0086493160312838,-66149.98007980734,"{""type"": ""Polygon"", ""coordinates"": [[[-85.69335941151967, 10.660607918490077], [-85.64941407974733, 10.660607914907843], [-85.64941407974733, 10.703791681644313], [-85.69335941151967, 10.703791679939815], [-85.69335941151967, 10.660607918490077]]]}"
0.281599596420105,596.3646160140634,"{""type"": ""Polygon"", ""coordinates"": [[[-85.69335941151967, 10.617418031216427], [-85.64941407974733, 10.617418110508261], [-85.64941407974733, 10.660607914907843], [-85.69335941151967, 10.660607918490077], [-85.69335941151967, 10.617418031216427]]]}"
0.229310933658954,1463.7598528927192,"{""type"": ""Polygon"", ""coordinates"": [[[-85.69335941151967, 10.57422204059667], [-85.64941407974733, 10.57422211947026], [-85.64941407974733, 10.617418110508261], [-85.69335941151967, 10.617418031216427], [-85.69335941151967, 10.57422204059667]]]}"
0.30792654923492,1303.5787741988897,"{""type"": ""Polygon"", ""coordinates"": [[[-85.69335941151967, 10.487811840760102], [-85.64941407974733, 10.487811840602037], [-85.64941407974733, 10.531020050332303], [-85.69335941151967, 10.531019969414464], [-85.69335941151967, 10.487811840760102]]]}"
0.00205405487673294,0.6243818998336792,"{""type"": ""Polygon"", ""coordinates"": [[[-85.69335941151967, 10.444597763582825], [-85.64941407974733, 10.444597684899685], [-85.64941407974733, 10.487811840602037], [-85.69335941151967, 10.487811840760102], [-85.69335941151967, 10.444597763582825]]]}"
0.751159537411511,4723.214105292223,"{""type"": ""Polygon"", ""coordinates"": [[[-85.69335941151967, 10.35815143095204], [-85.64941407974733, 10.358151373846788], [-85.64941407974733, 10.401377521307866], [-85.69335941151967, 10.401377590444472], [-85.69335941151967, 10.35815143095204]]]}"
0.714704091994039,646.3389966208488,"{""type"": ""Polygon"", ""coordinates"": [[[-85.69335941151967, 10.271681250512891], [-85.64941407974733, 10.271681224946665], [-85.64941407974733, 10.314919266846305], [-85.69335941151967, 10.314919309429909], [-85.69335941151967, 10.271681250512891]]]}"
0.198407497548478,138.5904553346336,"{""type"": ""Polygon"", ""coordinates"": [[[-85.69335941151967, 10.185187420589957], [-85.64941407974733, 10.185187436567341], [-85.64941407974733, 10.228437273099251], [-85.69335941151967, 10.228437279146952], [-85.69335941151967, 10.185187420589957]]]}"
0.319414293257335,56.21967269200832,"{""type"": ""Polygon"", ""coordinates"": [[[-85.69335941151967, 10.012129545431542], [-85.64941407974733, 10.012129589555036], [-85.64941407974733, 10.05540270584374], [-85.69335941151967, 10.055402779045517], [-85.69335941151967, 10.012129545431542]]]}"
0.35001873760968,1080.6033360501751,"{""type"": ""Polygon"", ""coordinates"": [[[-85.69335941151967, 9.968850640798388], [-85.64941407974733, 9.968850634513867], [-85.64941407974733, 10.012129589555036], [-85.69335941151967, 10.012129545431542], [-85.69335941151967, 9.968850640798388]]]}"
0.321032051830302,-1969.9743711985648,"{""type"": ""Polygon"", ""coordinates"": [[[-85.69335941151967, 9.882275501822262], [-85.64941407974733, 9.882275487611576], [-85.64941407974733, 9.925565953044629], [-85.69335941151967, 9.925565922062676], [-85.69335941151967, 9.882275501822262]]]}"
0.257574085443772,406.7102387957275,"{""type"": ""Polygon"", ""coordinates"": [[[-85.64941407974733, 11.135287058716827], [-85.60546877220287, 11.135287084343986], [-85.60546877220287, 11.178401848765473], [-85.64941407974733, 11.17840189837768], [-85.64941407974733, 11.135287058716827]]]}"
0.158753289605105,234.92469116393477,"{""type"": ""Polygon"", ""coordinates"": [[[-85.64941407974733, 11.092165868179901], [-85.60546877220287, 11.09216588522918], [-85.60546877220287, 11.135287084343986], [-85.64941407974733, 11.135287058716827], [-85.64941407974733, 11.092165868179901]]]}"
0.334840945042331,6452.15339156054,"{""type"": ""Polygon"", ""coordinates"": [[[-85.64941407974733, 11.049038345936244], [-85.60546877220287, 11.049038356808571], [-85.60546877220287, 11.09216588522918], [-85.64941407974733, 11.092165868179901], [-85.64941407974733, 11.049038345936244]]]}"
0.00113357155670933,116.17312133871019,"{""type"": ""Polygon"", ""coordinates"": [[[-85.64941407974733, 11.005904425388971], [-85.60546877220287, 11.005904432495042], [-85.60546877220287, 11.049038356808571], [-85.64941407974733, 11.049038345936244], [-85.64941407974733, 11.005904425388971]]]}"
0.157167475756154,281.91226636990905,"{""type"": ""Polygon"", ""coordinates"": [[[-85.64941407974733, 10.96276429846838], [-85.60546877220287, 10.96276421819563], [-85.60546877220287, 11.005904432495042], [-85.64941407974733, 11.005904425388971], [-85.64941407974733, 10.96276429846838]]]}"
0.107634684900267,269.20211255550385,"{""type"": ""Polygon"", ""coordinates"": [[[-85.64941407974733, 10.919617727164095], [-85.60546877220287, 10.919617733979939], [-85.60546877220287, 10.96276421819563], [-85.64941407974733, 10.96276429846838], [-85.64941407974733, 10.919617727164095]]]}"
0.00548098566199868,30.750420778989792,"{""type"": ""Polygon"", ""coordinates"": [[[-85.64941407974733, 10.833306021357544], [-85.60546877220287, 10.833305951673346], [-85.60546877220287, 10.876465000217172], [-85.64941407974733, 10.876464989914075], [-85.64941407974733, 10.833306021357544]]]}"
0.00362968507321733,6.858663558959961,"{""type"": ""Polygon"", ""coordinates"": [[[-85.64941407974733, 10.790140756591375], [-85.60546877220287, 10.790140781165785], [-85.60546877220287, 10.833305951673346], [-85.64941407974733, 10.833306021357544], [-85.64941407974733, 10.790140756591375]]]}"
0.00552638396474431,17.504852523095906,"{""type"": ""Polygon"", ""coordinates"": [[[-85.64941407974733, 10.746969302830147], [-85.60546877220287, 10.746969338199756], [-85.60546877220287, 10.790140781165785], [-85.64941407974733, 10.790140756591375], [-85.64941407974733, 10.746969302830147]]]}"
0.0464752468137708,118.1593431616202,"{""type"": ""Polygon"", ""coordinates"": [[[-85.64941407974733, 10.703791681644313], [-85.60546877220287, 10.70379173025483], [-85.60546877220287, 10.746969338199756], [-85.64941407974733, 10.746969302830147], [-85.64941407974733, 10.703791681644313]]]}"
0.300334392994132,77.19387792982161,"{""type"": ""Polygon"", ""coordinates"": [[[-85.64941407974733, 10.660607914907843], [-85.60546877220287, 10.660607979210509], [-85.60546877220287, 10.70379173025483], [-85.64941407974733, 10.703791681644313], [-85.64941407974733, 10.660607914907843]]]}"
0.244030602126974,429.3489477671683,"{""type"": ""Polygon"", ""coordinates"": [[[-85.64941407974733, 10.617418110508261], [-85.60546877220287, 10.617418107250582], [-85.60546877220287, 10.660607979210509], [-85.64941407974733, 10.660607914907843], [-85.64941407974733, 10.617418110508261]]]}"
0.0138753911525248,692.9544112961739,"{""type"": ""Polygon"", ""coordinates"": [[[-85.64941407974733, 10.57422211947026], [-85.60546877220287, 10.574222051198975], [-85.60546877220287, 10.617418107250582], [-85.64941407974733, 10.617418110508261], [-85.64941407974733, 10.57422211947026]]]}"
0.299617285819764,3334.739229578525,"{""type"": ""Polygon"", ""coordinates"": [[[-85.64941407974733, 10.487811840602037], [-85.60546877220287, 10.487811906711567], [-85.60546877220287, 10.531020005220585], [-85.64941407974733, 10.531020050332303], [-85.64941407974733, 10.487811840602037]]]}"
0.254477620692464,819.3309046756476,"{""type"": ""Polygon"", ""coordinates"": [[[-85.64941407974733, 10.444597684899685], [-85.60546877220287, 10.444597693537181], [-85.60546877220287, 10.487811906711567], [-85.64941407974733, 10.487811840602037], [-85.64941407974733, 10.444597684899685]]]}"
0.228578500066352,688.8192035518587,"{""type"": ""Polygon"", ""coordinates"": [[[-85.64941407974733, 10.401377521307866], [-85.60546877220287, 10.401377560541757], [-85.60546877220287, 10.444597693537181], [-85.64941407974733, 10.444597684899685], [-85.64941407974733, 10.401377521307866]]]}"
0.27331232051188,1727.6407526917756,"{""type"": ""Polygon"", ""coordinates"": [[[-85.64941407974733, 10.358151373846788], [-85.60546877220287, 10.358151360705374], [-85.60546877220287, 10.401377560541757], [-85.64941407974733, 10.401377521307866], [-85.64941407974733, 10.358151373846788]]]}"
0.306930799823953,948.2958843410015,"{""type"": ""Polygon"", ""coordinates"": [[[-85.64941407974733, 10.271681224946665], [-85.60546877220287, 10.271681200172102], [-85.60546877220287, 10.314919289327433], [-85.64941407974733, 10.314919266846305], [-85.64941407974733, 10.271681224946665]]]}"
0.0129892422426124,105.80302833765745,"{""type"": ""Polygon"", ""coordinates"": [[[-85.64941407974733, 10.098670126851065], [-85.60546877220287, 10.098670109431016], [-85.60546877220287, 10.141931675197112], [-85.64941407974733, 10.141931655668847], [-85.64941407974733, 10.098670126851065]]]}"
0.393735689871348,1472.0151705602184,"{""type"": ""Polygon"", ""coordinates"": [[[-85.64941407974733, 9.968850634513867], [-85.60546877220287, 9.968850607037153], [-85.60546877220287, 10.012129591211654], [-85.64941407974733, 10.012129589555036], [-85.64941407974733, 9.968850634513867]]]}"
0.300866584321668,604.7373062679544,"{""type"": ""Polygon"", ""coordinates"": [[[-85.64941407974733, 9.882275487611576], [-85.60546877220287, 9.88227549476464], [-85.60546877220287, 9.9255658990637], [-85.64941407974733, 9.925565953044629], [-85.64941407974733, 9.882275487611576]]]}"
0.160320100806974,460.1899562077597,"{""type"": ""Polygon"", ""coordinates"": [[[-85.60546877220287, 11.135287084343986], [-85.56152340842623, 11.13528711690477], [-85.56152340842623, 11.178401871455204], [-85.60546877220287, 11.178401848765473], [-85.60546877220287, 11.135287084343986]]]}"
0.257402174893666,396.0331278061494,"{""type"": ""Polygon"", ""coordinates"": [[[-85.60546877220287, 11.09216588522918], [-85.56152340842623, 11.092165930065999], [-85.56152340842623, 11.13528711690477], [-85.60546877220287, 11.135287084343986], [-85.60546877220287, 11.09216588522918]]]}"
0.328956215365722,134.86627611890435,"{""type"": ""Polygon"", ""coordinates"": [[[-85.60546877220287, 11.049038356808571], [-85.56152340842623, 11.049038330234115], [-85.56152340842623, 11.092165930065999], [-85.60546877220287, 11.09216588522918], [-85.60546877220287, 11.049038356808571]]]}"
0.52800759852985,22.985600613057613,"{""type"": ""Polygon"", ""coordinates"": [[[-85.60546877220287, 10.833305951673346], [-85.56152340842623, 10.833305949122682], [-85.56152340842623, 10.87646497078163], [-85.60546877220287, 10.876465000217172], [-85.60546877220287, 10.833305951673346]]]}"
0.00380872997463047,104.18132084049284,"{""type"": ""Polygon"", ""coordinates"": [[[-85.60546877220287, 10.660607979210509], [-85.56152340842623, 10.660607937168722], [-85.56152340842623, 10.703791737236145], [-85.60546877220287, 10.70379173025483], [-85.60546877220287, 10.660607979210509]]]}"
0.0361172753111262,102.96685202978551,"{""type"": ""Polygon"", ""coordinates"": [[[-85.60546877220287, 10.617418107250582], [-85.56152340842623, 10.617418104428813], [-85.56152340842623, 10.660607937168722], [-85.60546877220287, 10.660607979210509], [-85.60546877220287, 10.617418107250582]]]}"
0.348738716202559,681.828241918236,"{""type"": ""Polygon"", ""coordinates"": [[[-85.60546877220287, 10.574222051198975], [-85.56152340842623, 10.57422209006908], [-85.56152340842623, 10.617418104428813], [-85.60546877220287, 10.617418107250582], [-85.60546877220287, 10.574222051198975]]]}"
0.462212153330152,5189.847386228852,"{""type"": ""Polygon"", ""coordinates"": [[[-85.60546877220287, 10.487811906711567], [-85.56152340842623, 10.48781186522202], [-85.56152340842623, 10.531020002631092], [-85.60546877220287, 10.531020005220585], [-85.60546877220287, 10.487811906711567]]]}"
0.309595747091924,857.8400599770248,"{""type"": ""Polygon"", ""coordinates"": [[[-85.60546877220287, 10.444597693537181], [-85.56152340842623, 10.444597701256361], [-85.56152340842623, 10.48781186522202], [-85.60546877220287, 10.487811906711567], [-85.60546877220287, 10.444597693537181]]]}"
0.305007540816836,7587.804143415764,"{""type"": ""Polygon"", ""coordinates"": [[[-85.60546877220287, 10.401377560541757], [-85.56152340842623, 10.401377534456726], [-85.56152340842623, 10.444597701256361], [-85.60546877220287, 10.444597693537181], [-85.60546877220287, 10.401377560541757]]]}"
0.298797436802119,1379.7950582187623,"{""type"": ""Polygon"", ""coordinates"": [[[-85.60546877220287, 10.358151360705374], [-85.56152340842623, 10.358151388854564], [-85.56152340842623, 10.401377534456726], [-85.60546877220287, 10.401377560541757], [-85.60546877220287, 10.358151360705374]]]}"
0.448243428647089,1214.748655455187,"{""type"": ""Polygon"", ""coordinates"": [[[-85.60546877220287, 10.314919289327433], [-85.56152340842623, 10.314919288790938], [-85.56152340842623, 10.358151388854564], [-85.60546877220287, 10.358151360705374], [-85.60546877220287, 10.314919289327433]]]}"
0.394844368020235,3315.016823735088,"{""type"": ""Polygon"", ""coordinates"": [[[-85.60546877220287, 10.271681200172102], [-85.56152340842623, 10.27168125891728], [-85.56152340842623, 10.314919288790938], [-85.60546877220287, 10.314919289327433], [-85.60546877220287, 10.271681200172102]]]}"
0.375723084479875,907.4074395522475,"{""type"": ""Polygon"", ""coordinates"": [[[-85.60546877220287, 10.18518741035031], [-85.56152340842623, 10.185187424610278], [-85.56152340842623, 10.228437238862865], [-85.60546877220287, 10.228437288995533], [-85.60546877220287, 10.18518741035031]]]}"
0.00340493392847173,64.30959777813405,"{""type"": ""Polygon"", ""coordinates"": [[[-85.60546877220287, 10.055402739261195], [-85.56152340842623, 10.055402706355576], [-85.56152340842623, 10.098670089632149], [-85.60546877220287, 10.098670109431016], [-85.60546877220287, 10.055402739261195]]]}"
0.00509389878416905,103.72210124321282,"{""type"": ""Polygon"", ""coordinates"": [[[-85.60546877220287, 10.012129591211654], [-85.56152340842623, 10.012129547821988], [-85.56152340842623, 10.055402706355576], [-85.60546877220287, 10.055402739261195], [-85.60546877220287, 10.012129591211654]]]}"
0.00260395298314228,109.4177203187719,"{""type"": ""Polygon"", ""coordinates"": [[[-85.60546877220287, 9.968850607037153], [-85.56152340842623, 9.96885064087662], [-85.56152340842623, 10.012129547821988], [-85.60546877220287, 10.012129591211654], [-85.60546877220287, 9.968850607037153]]]}"
0.133049316191938,456.1813019150868,"{""type"": ""Polygon"", ""coordinates"": [[[-85.60546877220287, 9.88227549476464], [-85.56152340842623, 9.882275520723418], [-85.56152340842623, 9.925565927643053], [-85.60546877220287, 9.9255658990637], [-85.60546877220287, 9.88227549476464]]]}"
0.0871289417070523,-150593.66486155987,"{""type"": ""Polygon"", ""coordinates"": [[[-85.60546877220287, 9.838979336974836], [-85.56152340842623, 9.83897936296237], [-85.56152340842623, 9.882275520723418], [-85.60546877220287, 9.88227549476464], [-85.60546877220287, 9.838979336974836]]]}"
0.340013897029394,123.5298830550164,"{""type"": ""Polygon"", ""coordinates"": [[[-85.56152340842623, 11.13528711690477], [-85.51757814282048, 11.135287070809033], [-85.51757814282048, 11.17840188081191], [-85.56152340842623, 11.178401871455204], [-85.56152340842623, 11.13528711690477]]]}"
0.282475877640779,28.933199118822813,"{""type"": ""Polygon"", ""coordinates"": [[[-85.56152340842623, 11.092165930065999], [-85.51757814282048, 11.09216591713273], [-85.51757814282048, 11.135287070809033], [-85.56152340842623, 11.13528711690477], [-85.56152340842623, 11.092165930065999]]]}"
0.274030953776512,480.7290946561843,"{""type"": ""Polygon"", ""coordinates"": [[[-85.56152340842623, 11.049038330234115], [-85.51757814282048, 11.04903835287961], [-85.51757814282048, 11.09216591713273], [-85.56152340842623, 11.092165930065999], [-85.56152340842623, 11.049038330234115]]]}"
0.110402666931158,142.91023611836135,"{""type"": ""Polygon"", ""coordinates"": [[[-85.56152340842623, 11.005904423057768], [-85.51757814282048, 11.005904483699654], [-85.51757814282048, 11.04903835287961], [-85.56152340842623, 11.049038330234115], [-85.56152340842623, 11.005904423057768]]]}"
0.121733447544418,57.59043422713876,"{""type"": ""Polygon"", ""coordinates"": [[[-85.56152340842623, 10.790140722075844], [-85.51757814282048, 10.790140751601353], [-85.51757814282048, 10.833306014254292], [-85.56152340842623, 10.833305949122682], [-85.56152340842623, 10.790140722075844]]]}"
0.00599056743268532,28.39247389882803,"{""type"": ""Polygon"", ""coordinates"": [[[-85.56152340842623, 10.746969310919841], [-85.51757814282048, 10.746969307369078], [-85.51757814282048, 10.790140751601353], [-85.56152340842623, 10.790140722075844], [-85.56152340842623, 10.746969310919841]]]}"
0.266008236137464,19.401061072945595,"{""type"": ""Polygon"", ""coordinates"": [[[-85.56152340842623, 10.703791737236145], [-85.51757814282048, 10.703791703144839], [-85.51757814282048, 10.746969307369078], [-85.56152340842623, 10.746969310919841], [-85.56152340842623, 10.703791737236145]]]}"
0.0201131934321498,306.2986809313297,"{""type"": ""Polygon"", ""coordinates"": [[[-85.56152340842623, 10.660607937168722], [-85.51757814282048, 10.660607960819494], [-85.51757814282048, 10.703791703144839], [-85.56152340842623, 10.703791737236145], [-85.56152340842623, 10.660607937168722]]]}"
